timestamp,etat_machine,vibration_x,vibration_y,vibration_z
2025-06-04 07:19:24,en_marche,0.38,0.8,0.9
2025-06-04 07:20:24,en_marche,1.1,0.71,1.25
2025-06-04 07:21:24,en_marche,0.94,0.86,0.93
2025-06-04 07:22:24,en_marche,0.79,1.18,0.66
2025-06-04 07:23:24,en_marche,0.92,0.88,0.63
2025-06-04 07:24:24,en_marche,0.63,1.14,0.93
2025-06-04 07:25:24,en_marche,0.22,0.8,0.51
2025-06-04 07:26:24,en_marche,1.03,0.89,0.69
2025-06-04 07:27:24,en_marche,1.19,0.89,1.15
2025-06-04 07:28:24,en_marche,0.23,0.59,1.04
2025-06-04 07:29:24,en_marche,0.82,0.39,1.51
2025-06-04 07:30:24,en_marche,0.56,0.53,0.67
2025-06-04 07:31:24,en_marche,0.27,0.74,0.79
2025-06-04 07:32:24,en_marche,0.91,1.19,0.72
2025-06-04 07:33:24,en_marche,1.02,0.65,0.53
2025-06-04 07:34:24,en_marche,0.71,0.75,1.05
2025-06-04 07:35:24,en_marche,1.26,0.53,0.5
2025-06-04 07:36:24,en_marche,0.77,0.83,0.59
2025-06-04 07:37:24,en_marche,0.98,0.8,0.76
2025-06-04 07:38:24,en_marche,0.8,0.94,0.92
2025-06-04 07:39:24,en_marche,1.06,1.36,1.03
2025-06-04 07:40:24,en_marche,0.65,1.01,0.59
2025-06-04 07:41:24,en_marche,0.95,1.2,0.77
2025-06-04 07:42:24,en_marche,0.94,1.22,0.76
2025-06-04 07:43:24,en_marche,0.48,0.68,0.99
2025-06-04 07:44:24,en_marche,1.32,1.11,0.17
2025-06-04 07:45:24,en_marche,1.0,0.52,0.85
2025-06-04 07:46:24,en_marche,1.06,1.02,0.57
2025-06-04 07:47:24,en_marche,0.93,0.87,0.56
2025-06-04 07:48:24,en_marche,1.01,0.48,0.74
2025-06-04 07:49:24,en_marche,1.12,1.24,0.55
2025-06-04 07:50:24,en_marche,0.71,0.98,0.47
2025-06-04 07:51:24,en_marche,0.54,1.0,1.24
2025-06-04 07:52:24,en_marche,1.12,0.7,1.31
2025-06-04 07:53:24,en_marche,0.32,0.87,0.91
2025-06-04 07:54:24,en_marche,1.11,0.8,0.62
2025-06-04 07:55:24,en_marche,1.06,0.85,1.17
2025-06-04 07:56:24,en_marche,0.76,1.35,0.65
2025-06-04 07:57:24,en_marche,1.15,1.15,0.95
2025-06-04 07:58:24,en_marche,0.82,0.79,0.72
2025-06-04 07:59:24,en_marche,0.87,0.43,1.16
2025-06-04 08:00:24,en_marche,1.27,0.99,0.79
2025-06-04 08:01:24,en_marche,0.47,0.63,0.55
2025-06-04 08:02:24,en_marche,0.47,0.87,0.4
2025-06-04 08:03:24,en_marche,0.63,1.04,0.73
2025-06-04 08:04:24,en_marche,0.27,0.89,0.2
2025-06-04 08:05:24,en_marche,1.16,1.27,0.65
2025-06-04 08:06:24,en_marche,0.68,0.92,0.65
2025-06-04 08:07:24,en_marche,1.02,0.83,0.28
2025-06-04 08:08:24,en_marche,0.81,0.61,0.72
2025-06-04 08:09:24,en_marche,1.03,1.16,0.64
2025-06-04 08:10:24,en_marche,1.07,0.86,0.37
2025-06-04 08:11:24,en_marche,0.81,1.09,0.4
2025-06-04 08:12:24,en_marche,0.72,0.97,0.56
2025-06-04 08:13:24,en_marche,0.54,0.4,0.83
2025-06-04 08:14:24,en_marche,1.09,1.16,0.78
2025-06-04 08:15:24,en_marche,0.25,0.81,0.94
2025-06-04 08:16:24,en_marche,0.24,0.59,0.91
2025-06-04 08:17:24,en_marche,1.0,0.33,1.55
2025-06-04 08:18:24,en_marche,0.34,0.99,0.51
2025-06-04 08:19:24,en_marche,0.52,0.66,1.21
2025-06-04 08:20:24,en_marche,0.41,0.15,0.64
2025-06-04 08:21:24,en_marche,0.95,1.35,0.97
2025-06-04 08:22:24,en_marche,0.93,1.18,0.32
2025-06-04 08:23:24,en_marche,0.36,0.68,0.8
2025-06-04 08:24:24,en_marche,0.48,0.2,0.43
2025-06-04 08:25:24,en_marche,1.02,0.49,0.93
2025-06-04 08:26:24,en_marche,0.96,0.71,0.92
2025-06-04 08:27:24,en_marche,0.34,1.16,0.57
2025-06-04 08:28:24,en_marche,0.97,0.82,0.49
2025-06-04 08:29:24,en_marche,0.99,0.88,1.13
2025-06-04 08:30:24,en_marche,0.65,0.97,0.54
2025-06-04 08:31:24,en_marche,0.42,0.77,0.42
2025-06-04 08:32:24,en_marche,0.22,1.45,1.02
2025-06-04 08:33:24,en_marche,0.89,0.95,0.51
2025-06-04 08:34:24,en_marche,1.17,0.96,0.94
2025-06-04 08:35:24,en_marche,0.96,0.53,0.73
2025-06-04 08:36:24,en_marche,1.13,1.06,0.6
2025-06-04 08:37:24,en_marche,1.51,0.65,0.46
2025-06-04 08:38:24,en_marche,1.06,0.77,0.95
2025-06-04 08:39:24,en_marche,1.16,0.63,0.38
2025-06-04 08:40:24,en_marche,0.37,1.18,0.74
2025-06-04 08:41:24,en_marche,1.12,0.8,0.96
2025-06-04 08:42:24,en_marche,0.97,0.67,1.29
2025-06-04 08:43:24,en_marche,1.43,0.42,0.31
2025-06-04 08:44:24,en_marche,0.95,0.52,0.57
2025-06-04 08:45:24,en_marche,1.17,0.79,0.77
2025-06-04 08:46:24,en_marche,0.22,0.58,0.4
2025-06-04 08:47:24,en_marche,1.18,0.84,0.81
2025-06-04 08:48:24,en_marche,0.9,0.5,0.29
2025-06-04 08:49:24,en_marche,1.27,0.53,0.54
2025-06-04 08:50:24,en_marche,0.83,1.34,0.85
2025-06-04 08:51:24,en_marche,0.79,0.38,0.39
2025-06-04 08:52:24,en_marche,0.76,1.21,0.63
2025-06-04 08:53:24,en_marche,0.73,1.48,0.65
2025-06-04 08:54:24,en_marche,0.65,0.87,0.16
2025-06-04 08:55:24,en_marche,0.48,0.25,0.66
2025-06-04 08:56:24,en_marche,0.7,0.69,0.26
2025-06-04 08:57:24,en_marche,0.92,0.21,0.51
2025-06-04 08:58:24,en_marche,0.29,0.73,1.46
2025-06-04 08:59:24,en_marche,1.13,0.7,0.78
2025-06-04 09:00:24,en_marche,0.67,0.77,1.18
2025-06-04 09:01:24,en_marche,0.84,0.51,0.86
2025-06-04 09:02:24,en_marche,1.01,0.78,0.74
2025-06-04 09:03:24,en_marche,1.03,1.29,0.74
2025-06-04 09:04:24,en_marche,0.96,0.79,0.92
2025-06-04 09:05:24,en_marche,0.67,0.6,1.41
2025-06-04 09:06:24,en_marche,0.33,0.64,0.65
2025-06-04 09:07:24,en_marche,1.2,0.75,0.44
2025-06-04 09:08:24,en_marche,0.8,1.18,0.26
2025-06-04 09:09:24,en_marche,0.97,0.22,1.02
2025-06-04 09:10:24,en_marche,0.69,1.23,0.78
2025-06-04 09:11:24,en_marche,0.52,0.79,0.53
2025-06-04 09:12:24,en_marche,0.97,1.28,0.6
2025-06-04 09:13:24,en_marche,0.74,0.73,0.63
2025-06-04 09:14:24,en_marche,0.64,1.21,1.24
2025-06-04 09:15:24,en_marche,0.74,0.77,0.32
2025-06-04 09:16:24,en_marche,0.88,1.26,0.36
2025-06-04 09:17:24,en_marche,1.23,0.96,1.0
2025-06-04 09:18:24,en_marche,0.24,0.7,0.23
2025-06-04 09:19:24,en_marche,0.61,0.59,0.8
2025-06-04 09:20:24,en_marche,0.84,1.09,0.17
2025-06-04 09:21:24,en_marche,0.52,1.45,0.35
2025-06-04 09:22:24,en_marche,0.73,0.62,0.92
2025-06-04 09:23:24,en_marche,0.91,0.89,0.77
2025-06-04 09:24:24,en_marche,0.58,1.2,0.89
2025-06-04 09:25:24,en_marche,1.47,0.7,0.62
2025-06-04 09:26:24,en_marche,1.19,1.12,0.82
2025-06-04 09:27:24,en_marche,0.97,0.84,0.9
2025-06-04 09:28:24,en_marche,0.7,1.14,1.35
2025-06-04 09:29:24,en_marche,1.23,0.71,0.42
2025-06-04 09:30:24,en_marche,1.04,0.56,0.94
2025-06-04 09:31:24,en_marche,1.08,1.29,1.05
2025-06-04 09:32:24,en_marche,1.12,0.61,1.29
2025-06-04 09:33:24,en_marche,0.63,0.4,0.85
2025-06-04 09:34:24,en_marche,0.37,0.97,0.67
2025-06-04 09:35:24,en_marche,1.19,0.89,1.07
2025-06-04 09:36:24,en_marche,0.96,0.56,0.78
2025-06-04 09:37:24,en_marche,1.16,1.19,1.12
2025-06-04 09:38:24,en_marche,1.17,0.82,0.75
2025-06-04 09:39:24,en_marche,0.86,0.97,0.56
2025-06-04 09:40:24,en_marche,1.36,1.52,0.96
2025-06-04 09:41:24,en_marche,0.73,0.92,0.88
2025-06-04 09:42:24,en_marche,0.55,0.41,0.17
2025-06-04 09:43:24,en_marche,0.87,0.57,1.34
2025-06-04 09:44:24,en_marche,0.82,0.53,0.57
2025-06-04 09:45:24,en_marche,0.94,0.61,1.11
2025-06-04 09:46:24,en_marche,0.88,0.6,0.87
2025-06-04 09:47:24,en_marche,0.58,0.16,0.71
2025-06-04 09:48:24,en_marche,0.82,0.94,0.68
2025-06-04 09:49:24,en_marche,0.56,0.46,1.05
2025-06-04 09:50:24,en_marche,1.06,0.78,1.3
2025-06-04 09:51:24,en_marche,0.65,1.1,0.75
2025-06-04 09:52:24,en_marche,0.26,0.41,0.65
2025-06-04 09:53:24,en_marche,1.51,0.94,0.64
2025-06-04 09:54:24,en_marche,1.19,1.4,0.74
2025-06-04 09:55:24,en_marche,1.21,0.87,0.58
2025-06-04 09:56:24,en_marche,1.1,0.41,0.99
2025-06-04 09:57:24,en_marche,0.83,1.23,1.28
2025-06-04 09:58:24,en_marche,0.82,0.48,0.82
2025-06-04 09:59:24,en_marche,0.28,0.82,1.25
2025-06-04 10:00:24,en_marche,0.97,0.78,0.6
2025-06-04 10:01:24,en_marche,0.9,0.61,1.17
2025-06-04 10:02:24,en_marche,0.78,0.68,1.18
2025-06-04 10:03:24,en_marche,0.53,0.66,0.66
2025-06-04 10:04:24,en_marche,0.45,0.98,0.58
2025-06-04 10:05:24,en_marche,0.81,0.79,0.49
2025-06-04 10:06:24,en_marche,0.61,0.54,0.59
2025-06-04 10:07:24,en_marche,0.75,1.14,0.71
2025-06-04 10:08:24,en_marche,0.53,1.19,0.87
2025-06-04 10:09:24,en_marche,0.45,0.3,0.95
2025-06-04 10:10:24,en_marche,0.8,0.8,0.79
2025-06-04 10:11:24,en_marche,0.75,0.73,0.2
2025-06-04 10:12:24,en_marche,0.6,1.12,0.73
2025-06-04 10:13:24,en_marche,0.84,1.15,0.99
2025-06-04 10:14:24,en_marche,0.72,0.75,0.56
2025-06-04 10:15:24,en_marche,0.52,0.69,0.54
2025-06-04 10:16:24,en_marche,0.65,0.94,0.47
2025-06-04 10:17:24,en_marche,0.54,0.19,0.82
2025-06-04 10:18:24,en_marche,1.07,0.91,0.63
2025-06-04 10:19:24,en_marche,0.6,0.61,0.86
2025-06-04 10:20:24,en_marche,1.05,0.67,0.88
2025-06-04 10:21:24,en_marche,0.41,1.0,1.12
2025-06-04 10:22:24,en_marche,0.75,1.14,0.59
2025-06-04 10:23:24,en_marche,0.36,0.38,0.77
2025-06-04 10:24:24,en_marche,0.48,0.95,0.59
2025-06-04 10:25:24,en_marche,0.73,0.41,0.74
2025-06-04 10:26:24,en_marche,1.17,0.47,1.11
2025-06-04 10:27:24,en_marche,1.11,0.26,0.61
2025-06-04 10:28:24,en_marche,0.38,0.89,1.2
2025-06-04 10:29:24,en_marche,1.3,0.66,0.97
2025-06-04 10:30:24,en_marche,0.58,0.98,0.83
2025-06-04 10:31:24,en_marche,0.38,0.5,0.85
2025-06-04 10:32:24,en_marche,0.79,0.73,0.57
2025-06-04 10:33:24,en_marche,0.62,0.56,1.02
2025-06-04 10:34:24,en_marche,0.7,1.15,0.57
2025-06-04 10:35:24,en_marche,0.74,0.98,1.14
2025-06-04 10:36:24,en_marche,0.75,0.86,0.77
2025-06-04 10:37:24,en_marche,0.66,0.66,0.43
2025-06-04 10:38:24,en_marche,0.66,0.89,0.91
2025-06-04 10:39:24,en_marche,0.58,1.16,0.78
2025-06-04 10:40:24,en_marche,0.91,0.63,0.46
2025-06-04 10:41:24,en_marche,1.49,1.22,1.0
2025-06-04 10:42:24,en_marche,0.81,0.47,0.9
2025-06-04 10:43:24,en_marche,0.76,0.78,1.03
2025-06-04 10:44:24,en_marche,0.53,0.75,0.57
2025-06-04 10:45:24,en_marche,0.47,1.25,0.99
2025-06-04 10:46:24,en_marche,0.66,0.9,0.71
2025-06-04 10:47:24,en_marche,0.9,0.6,0.71
2025-06-04 10:48:24,en_marche,1.16,0.21,0.75
2025-06-04 10:49:24,en_marche,0.4,1.14,0.85
2025-06-04 10:50:24,en_marche,1.11,0.34,0.57
2025-06-04 10:51:24,en_marche,1.38,0.87,0.86
2025-06-04 10:52:24,en_marche,0.6,0.34,1.16
2025-06-04 10:53:24,en_marche,0.93,0.47,0.57
2025-06-04 10:54:24,en_marche,1.14,0.74,0.72
2025-06-04 10:55:24,en_marche,0.44,1.15,0.62
2025-06-04 10:56:24,en_marche,1.44,0.97,0.55
2025-06-04 10:57:24,en_marche,1.01,0.79,0.8
2025-06-04 10:58:24,en_marche,0.33,0.89,0.66
2025-06-04 10:59:24,en_marche,0.58,1.08,1.32
2025-06-04 11:00:24,en_marche,1.13,0.46,0.78
2025-06-04 11:01:24,en_marche,1.25,0.77,0.96
2025-06-04 11:02:24,en_marche,0.36,1.36,0.2
2025-06-04 11:03:24,en_marche,0.8,0.81,0.77
2025-06-04 11:04:24,en_marche,1.35,1.21,0.59
2025-06-04 11:05:24,en_marche,1.03,0.75,1.39
2025-06-04 11:06:24,en_marche,0.64,0.31,0.89
2025-06-04 11:07:24,en_marche,0.8,0.8,0.93
2025-06-04 11:08:24,en_marche,1.08,0.49,0.78
2025-06-04 11:09:24,en_marche,0.9,0.72,1.2
2025-06-04 11:10:24,en_marche,1.3,0.76,0.81
2025-06-04 11:11:24,en_marche,0.7,0.83,0.96
2025-06-04 11:12:24,en_marche,0.33,0.32,0.99
2025-06-04 11:13:24,en_marche,0.71,0.37,0.7
2025-06-04 11:14:24,en_marche,1.02,1.32,1.22
2025-06-04 11:15:24,en_marche,0.43,1.1,0.94
2025-06-04 11:16:24,en_marche,0.78,0.65,0.59
2025-06-04 11:17:24,en_marche,1.16,1.16,0.82
2025-06-04 11:18:24,en_marche,0.77,0.95,0.89
2025-06-04 11:19:24,en_marche,0.85,0.18,1.02
2025-06-04 11:20:24,en_marche,0.87,1.44,1.32
2025-06-04 11:21:24,en_marche,0.57,1.34,0.69
2025-06-04 11:22:24,en_marche,1.42,0.63,1.07
2025-06-04 11:23:24,en_marche,0.24,0.47,0.61
2025-06-04 11:24:24,en_marche,0.76,1.27,0.77
2025-06-04 11:25:24,en_marche,0.72,0.91,1.02
2025-06-04 11:26:24,en_marche,0.24,0.57,1.16
2025-06-04 11:27:24,en_marche,0.5,0.57,0.68
2025-06-04 11:28:24,en_marche,0.2,1.08,0.67
2025-06-04 11:29:24,en_marche,0.65,1.09,0.76
2025-06-04 11:30:24,en_marche,1.37,0.46,1.02
2025-06-04 11:31:24,en_marche,0.85,0.42,0.87
2025-06-04 11:32:24,en_marche,0.19,0.62,1.14
2025-06-04 11:33:24,en_marche,1.31,0.46,0.74
2025-06-04 11:34:24,en_marche,0.65,0.58,0.29
2025-06-04 11:35:24,en_marche,0.2,0.86,0.76
2025-06-04 11:36:24,en_marche,1.05,1.19,0.55
2025-06-04 11:37:24,en_marche,0.82,0.93,0.77
2025-06-04 11:38:24,en_marche,1.12,0.22,0.65
2025-06-04 11:39:24,en_marche,0.47,1.16,1.03
2025-06-04 11:40:24,en_marche,0.45,0.8,0.33
2025-06-04 11:41:24,en_marche,1.02,0.83,0.85
2025-06-04 11:42:24,en_marche,0.98,0.79,0.61
2025-06-04 11:43:24,en_marche,1.33,1.07,0.69
2025-06-04 11:44:24,en_marche,1.06,0.68,1.0
2025-06-04 11:45:24,en_marche,0.8,0.44,0.94
2025-06-04 11:46:24,en_marche,0.79,0.58,1.0
2025-06-04 11:47:24,en_marche,1.16,0.62,0.28
2025-06-04 11:48:24,en_marche,1.29,1.41,0.74
2025-06-04 11:49:24,en_marche,0.61,0.7,0.78
2025-06-04 11:50:24,en_marche,0.73,1.06,0.84
2025-06-04 11:51:24,en_marche,0.68,0.59,0.45
2025-06-04 11:52:24,en_marche,0.91,0.63,1.37
2025-06-04 11:53:24,en_marche,1.15,1.16,1.03
2025-06-04 11:54:24,en_marche,0.81,0.79,0.54
2025-06-04 11:55:24,en_marche,1.37,1.03,0.89
2025-06-04 11:56:24,en_marche,0.92,1.22,0.93
2025-06-04 11:57:24,en_marche,1.09,0.28,0.36
2025-06-04 11:58:24,en_marche,0.65,1.05,0.63
2025-06-04 11:59:24,en_marche,0.23,0.4,1.09
2025-06-04 12:00:24,en_marche,0.4,0.45,1.17
2025-06-04 12:01:24,en_marche,0.84,0.38,1.16
2025-06-04 12:02:24,en_marche,0.52,0.57,1.0
2025-06-04 12:03:24,en_marche,1.04,1.35,0.31
2025-06-04 12:04:24,en_marche,0.85,1.09,1.36
2025-06-04 12:05:24,en_marche,0.85,0.69,0.87
2025-06-04 12:06:24,en_marche,0.32,0.7,0.6
2025-06-04 12:07:24,en_marche,0.57,0.56,0.77
2025-06-04 12:08:24,en_marche,0.87,0.26,0.59
2025-06-04 12:09:24,en_marche,1.0,0.92,1.17
2025-06-04 12:10:24,en_marche,0.71,0.94,0.7
2025-06-04 12:11:24,en_marche,0.4,0.83,0.4
2025-06-04 12:12:24,en_marche,1.33,1.04,0.69
2025-06-04 12:13:24,en_marche,0.96,0.7,0.65
2025-06-04 12:14:24,en_marche,0.8,0.77,0.6
2025-06-04 12:15:24,en_marche,0.34,1.39,1.0
2025-06-04 12:16:24,en_marche,0.8,1.34,1.31
2025-06-04 12:17:24,en_marche,1.01,1.38,1.51
2025-06-04 12:18:24,en_marche,0.37,0.93,0.62
2025-06-04 12:19:24,en_marche,1.16,0.41,1.38
2025-06-04 12:20:24,en_marche,0.89,0.47,0.96
2025-06-04 12:21:24,en_marche,0.6,0.96,0.85
2025-06-04 12:22:24,en_marche,0.78,0.94,0.83
2025-06-04 12:23:24,en_marche,0.71,1.35,0.98
2025-06-04 12:24:24,en_marche,0.54,0.92,0.63
2025-06-04 12:25:24,en_marche,0.67,0.74,0.67
2025-06-04 12:26:24,en_marche,0.49,0.48,1.15
2025-06-04 12:27:24,en_marche,1.17,1.07,0.65
2025-06-04 12:28:24,en_marche,0.51,0.49,1.06
2025-06-04 12:29:24,en_marche,0.9,0.84,0.65
2025-06-04 12:30:24,en_marche,1.28,0.54,0.83
2025-06-04 12:31:24,en_marche,0.77,1.01,0.75
2025-06-04 12:32:24,en_marche,0.22,0.65,1.2
2025-06-04 12:33:24,en_marche,0.89,1.03,0.35
2025-06-04 12:34:24,en_marche,0.85,1.11,0.57
2025-06-04 12:35:24,en_marche,0.55,1.0,0.96
2025-06-04 12:36:24,en_marche,0.93,1.2,0.82
2025-06-04 12:37:24,en_marche,0.37,0.93,0.89
2025-06-04 12:38:24,en_marche,0.54,0.87,0.66
2025-06-04 12:39:24,en_marche,0.83,0.88,0.84
2025-06-04 12:40:24,en_marche,0.39,1.05,1.12
2025-06-04 12:41:24,en_marche,0.9,0.27,0.96
2025-06-04 12:42:24,en_marche,0.76,0.92,1.05
2025-06-04 12:43:24,en_marche,1.17,0.46,1.07
2025-06-04 12:44:24,en_marche,0.85,0.56,0.85
2025-06-04 12:45:24,en_marche,0.98,0.68,0.44
2025-06-04 12:46:24,en_marche,0.57,1.15,0.78
2025-06-04 12:47:24,en_marche,0.98,0.78,0.84
2025-06-04 12:48:24,en_marche,0.72,1.03,0.71
2025-06-04 12:49:24,en_marche,0.92,0.5,1.12
2025-06-04 12:50:24,en_marche,0.93,0.49,0.56
2025-06-04 12:51:24,en_marche,0.85,0.72,1.01
2025-06-04 12:52:24,en_marche,0.94,0.49,1.2
2025-06-04 12:53:24,en_marche,0.74,0.4,1.05
2025-06-04 12:54:24,en_marche,0.67,1.23,0.77
2025-06-04 12:55:24,en_marche,1.08,0.84,0.65
2025-06-04 12:56:24,en_marche,0.75,1.24,1.02
2025-06-04 12:57:24,en_marche,0.35,0.97,0.65
2025-06-04 12:58:24,en_marche,0.94,0.48,1.12
2025-06-04 12:59:24,en_marche,0.41,1.02,1.19
2025-06-04 13:00:24,en_marche,0.7,0.56,0.56
2025-06-04 13:01:24,en_marche,1.21,0.63,0.75
2025-06-04 13:02:24,en_marche,0.39,0.45,0.5
2025-06-04 13:03:24,en_marche,1.45,1.49,1.13
2025-06-04 13:04:24,en_marche,0.3,0.96,0.49
2025-06-04 13:05:24,en_marche,0.52,0.38,0.48
2025-06-04 13:06:24,en_marche,0.4,1.11,0.74
2025-06-04 13:07:24,en_marche,0.62,1.25,0.23
2025-06-04 13:08:24,en_marche,0.56,1.08,0.64
2025-06-04 13:09:24,en_marche,0.51,0.54,0.99
2025-06-04 13:10:24,en_marche,0.87,0.54,0.84
2025-06-04 13:11:24,en_marche,0.63,0.92,1.11
2025-06-04 13:12:24,en_marche,0.63,1.09,0.82
2025-06-04 13:13:24,en_marche,0.44,0.81,0.41
2025-06-04 13:14:24,en_marche,0.86,0.4,0.7
2025-06-04 13:15:24,en_marche,0.3,0.48,0.82
2025-06-04 13:16:24,en_marche,0.32,0.92,0.81
2025-06-04 13:17:24,en_marche,0.73,1.04,1.41
2025-06-04 13:18:24,en_marche,0.77,1.27,1.04
2025-06-04 13:19:24,en_marche,0.2,0.94,0.83
2025-06-04 13:20:24,en_marche,1.01,0.75,1.11
2025-06-04 13:21:24,en_marche,0.46,1.12,1.07
2025-06-04 13:22:24,en_marche,0.32,1.12,0.76
2025-06-04 13:23:24,en_marche,0.61,1.03,0.92
2025-06-04 13:24:24,en_marche,0.98,0.66,0.62
2025-06-04 13:25:24,en_marche,1.03,1.17,0.76
2025-06-04 13:26:24,en_marche,0.22,1.49,0.94
2025-06-04 13:27:24,en_marche,1.39,0.72,0.91
2025-06-04 13:28:24,en_marche,0.79,0.19,1.11
2025-06-04 13:29:24,en_marche,0.88,0.42,0.34
2025-06-04 13:30:24,en_marche,1.37,0.65,0.69
2025-06-04 13:31:24,en_marche,0.9,1.11,1.13
2025-06-04 13:32:24,en_marche,0.51,0.38,0.8
2025-06-04 13:33:24,en_marche,0.75,0.99,0.78
2025-06-04 13:34:24,en_marche,0.5,1.15,1.1
2025-06-04 13:35:24,en_marche,1.2,0.24,0.31
2025-06-04 13:36:24,en_marche,0.81,0.42,0.74
2025-06-04 13:37:24,en_marche,0.86,1.19,1.07
2025-06-04 13:38:24,en_marche,0.96,1.25,0.69
2025-06-04 13:39:24,en_marche,0.83,0.96,0.74
2025-06-04 13:40:24,en_marche,0.9,0.87,0.85
2025-06-04 13:41:24,en_marche,0.79,0.96,0.59
2025-06-04 13:42:24,en_marche,1.02,1.05,0.91
2025-06-04 13:43:24,en_marche,0.81,1.17,0.97
2025-06-04 13:44:24,en_marche,0.99,0.85,0.79
2025-06-04 13:45:24,en_marche,1.07,0.81,1.07
2025-06-04 13:46:24,en_marche,0.62,0.74,0.48
2025-06-04 13:47:24,en_marche,0.53,1.39,1.0
2025-06-04 13:48:24,en_marche,0.42,1.04,1.1
2025-06-04 13:49:24,en_marche,0.55,0.92,0.91
2025-06-04 13:50:24,en_marche,1.42,0.75,1.29
2025-06-04 13:51:24,en_marche,1.52,0.49,0.35
2025-06-04 13:52:24,en_marche,0.59,0.19,1.03
2025-06-04 13:53:24,en_marche,0.74,0.86,1.17
2025-06-04 13:54:24,en_marche,0.53,1.52,1.06
2025-06-04 13:55:24,en_marche,0.49,0.49,1.26
2025-06-04 13:56:24,en_marche,1.13,0.19,1.09
2025-06-04 13:57:24,en_marche,0.48,1.06,1.09
2025-06-04 13:58:24,en_marche,1.09,0.89,0.92
2025-06-04 13:59:24,en_marche,0.5,0.92,0.64
2025-06-04 14:00:24,en_marche,0.58,0.85,0.88
2025-06-04 14:01:24,en_marche,0.82,1.22,0.66
2025-06-04 14:02:24,en_marche,0.82,0.88,0.98
2025-06-04 14:03:24,en_marche,0.87,0.85,0.9
2025-06-04 14:04:24,en_marche,0.55,0.55,0.63
2025-06-04 14:05:24,en_marche,1.42,0.73,1.03
2025-06-04 14:06:24,en_marche,1.16,0.9,1.47
2025-06-04 14:07:24,en_marche,0.72,1.28,1.18
2025-06-04 14:08:24,en_marche,1.06,0.88,0.53
2025-06-04 14:09:24,en_marche,0.42,0.84,0.61
2025-06-04 14:10:24,en_marche,0.88,0.68,0.66
2025-06-04 14:11:24,en_marche,0.58,1.0,0.33
2025-06-04 14:12:24,en_marche,0.59,0.44,0.91
2025-06-04 14:13:24,en_marche,0.23,0.7,0.75
2025-06-04 14:14:24,en_marche,0.2,1.1,0.76
2025-06-04 14:15:24,en_marche,0.68,0.76,1.25
2025-06-04 14:16:24,en_marche,1.17,0.59,0.62
2025-06-04 14:17:24,en_marche,0.93,1.38,1.07
2025-06-04 14:18:24,en_marche,0.43,0.67,0.8
2025-06-04 14:19:24,en_marche,0.43,1.11,1.47
2025-06-04 14:20:24,en_marche,1.09,0.76,1.3
2025-06-04 14:21:24,en_marche,1.19,0.91,0.85
2025-06-04 14:22:24,en_marche,0.92,1.43,0.73
2025-06-04 14:23:24,en_marche,0.79,0.94,0.91
2025-06-04 14:24:24,en_marche,0.26,0.36,0.92
2025-06-04 14:25:24,en_marche,0.82,0.18,0.89
2025-06-04 14:26:24,en_marche,1.01,0.92,0.9
2025-06-04 14:27:24,en_marche,1.14,0.74,0.84
2025-06-04 14:28:24,en_marche,0.95,0.8,0.74
2025-06-04 14:29:24,en_marche,0.71,0.82,0.94
2025-06-04 14:30:24,en_marche,0.85,1.27,0.75
2025-06-04 14:31:24,en_marche,0.77,1.0,0.22
2025-06-04 14:32:24,en_marche,0.98,0.8,0.55
2025-06-04 14:33:24,en_marche,0.74,0.67,0.25
2025-06-04 14:34:24,en_marche,0.5,0.76,0.8
2025-06-04 14:35:24,en_marche,1.09,0.6,0.68
2025-06-04 14:36:24,en_marche,0.66,0.51,0.67
2025-06-04 14:37:24,en_marche,0.54,0.4,0.87
2025-06-04 14:38:24,en_marche,0.51,0.83,1.35
2025-06-04 14:39:24,en_marche,0.47,1.19,1.08
2025-06-04 14:40:24,en_marche,1.23,1.33,0.46
2025-06-04 14:41:24,en_marche,0.98,1.04,0.63
2025-06-04 14:42:24,en_marche,0.52,1.04,0.85
2025-06-04 14:43:24,en_marche,0.59,0.71,0.5
2025-06-04 14:44:24,en_marche,0.91,1.1,0.65
2025-06-04 14:45:24,en_marche,0.85,0.8,0.59
2025-06-04 14:46:24,en_marche,0.39,0.83,0.73
2025-06-04 14:47:24,en_marche,1.1,0.58,0.87
2025-06-04 14:48:24,en_marche,0.86,1.17,1.49
2025-06-04 14:49:24,en_marche,0.31,0.89,0.78
2025-06-04 14:50:24,en_marche,0.52,0.6,1.16
2025-06-04 14:51:24,en_marche,0.69,0.21,0.29
2025-06-04 14:52:24,en_marche,0.52,0.44,0.48
2025-06-04 14:53:24,en_marche,0.93,0.88,0.92
2025-06-04 14:54:24,en_marche,1.09,0.72,1.05
2025-06-04 14:55:24,en_marche,1.14,1.14,0.73
2025-06-04 14:56:24,en_marche,0.75,0.53,0.27
2025-06-04 14:57:24,en_marche,0.67,0.38,0.35
2025-06-04 14:58:24,en_marche,0.65,0.66,0.48
2025-06-04 14:59:24,en_marche,0.96,0.46,0.54
2025-06-04 15:00:24,en_marche,0.66,0.94,0.75
2025-06-04 15:01:24,en_marche,0.68,1.01,0.45
2025-06-04 15:02:24,en_marche,0.78,1.21,1.1
2025-06-04 15:03:24,en_marche,0.98,0.62,0.64
